Year,Region,Round,Game,Team_A,Team_A_Seed,Team_A_Score,Team_B,Team_B_Seed,Team_B_Score,Winner,Team_A_Rank,Team_A_Conference,Team_A_W-L,Team_A_NetRtg,Team_A_ORtg,Team_A_DRtg,Team_A_AdjT,Team_A_Luck,Team_A_Strength_of_Schedule_NetRtg,Team_A_Strength_of_Schedule_ORtg,Team_A_Strength_of_Schedule_DRtg,Team_A_NCSOS_NetRtg,Team_B_Rank,Team_B_Conference,Team_B_W-L,Team_B_NetRtg,Team_B_ORtg,Team_B_DRtg,Team_B_AdjT,Team_B_Luck,Team_B_Strength_of_Schedule_NetRtg,Team_B_Strength_of_Schedule_ORtg,Team_B_Strength_of_Schedule_DRtg,Team_B_NCSOS_NetRtg,NetRtg_diff,ORtg_diff,DRtg_diff,AdjT_diff,Luck_diff,Strength_of_Schedule_NetRtg_diff,diff_NetRtg,diff_ORtg,diff_DRtg,diff_AdjT,diff_Luck,diff_Strength_of_Schedule_NetRtg,diff_Strength_of_Schedule_ORtg,diff_Strength_of_Schedule_DRtg,diff_NCSOS_NetRtg
2006,Washington,2,2,Washington,5,67.0,Illinois,4,64.0,1.0,15,P10,26-7,20.09,114.8,94.7,71.6,0.007,5.21,105.5,100.3,-7.56,9,B10,26-7,23.2,114.5,91.3,62.1,-0.019,6.77,106.4,99.6,-4.52,-3.1099999999999994,0.2999999999999971,3.4000000000000057,9.499999999999991,0.026,-1.5599999999999996,-3.1099999999999994,0.29999999999999716,3.4000000000000057,9.499999999999993,0.026,-1.5599999999999996,-0.9000000000000057,0.7000000000000028,-3.04
2006,National,1,1,Florida,3,73.0,George Mason,11,58.0,1.0,1,SEC,33-6,28.28,117.9,89.7,66.9,-0.011,8.35,107.7,99.3,-8.46,22,CAA,27-8,18.16,109.7,91.5,62.6,0.017,4.11,105.3,101.2,2.16,10.12,8.200000000000003,-1.7999999999999972,4.300000000000004,-0.028,4.239999999999999,10.120000000000001,8.200000000000003,-1.7999999999999972,4.300000000000004,-0.028,4.239999999999999,2.4000000000000057,-1.9000000000000057,-10.620000000000001
2006,National,1,2,LSU,4,45.0,UCLA,2,59.0,0.0,11,SEC,27-9,22.0,109.8,87.8,67.5,0.008,10.68,108.3,97.6,1.75,7,P10,32-7,23.4,112.7,89.3,61.6,0.02,8.3,107.4,99.1,1.6,-1.3999999999999986,-2.9000000000000057,-1.5,5.899999999999999,-0.012,2.379999999999999,-1.3999999999999986,-2.9000000000000057,-1.5,5.899999999999999,-0.012,2.379999999999999,0.8999999999999915,-1.5,0.1499999999999999
2006,National,2,1,Florida,3,73.0,UCLA,2,57.0,1.0,1,SEC,33-6,28.28,117.9,89.7,66.9,-0.011,8.35,107.7,99.3,-8.46,7,P10,32-7,23.4,112.7,89.3,61.6,0.02,8.3,107.4,99.1,1.6,4.880000000000003,5.200000000000003,0.4000000000000057,5.300000000000004,-0.031,0.0499999999999989,4.880000000000003,5.200000000000003,0.4000000000000057,5.300000000000004,-0.031,0.049999999999998934,0.29999999999999716,0.20000000000000284,-10.06
2007,East,1,3,USC,5,77.0,Arkansas,12,60.0,1.0,39,P10,25-12,16.86,111.0,94.2,67.1,0.016,8.26,108.3,100.0,-6.62,42,SEC,21-14,16.62,110.6,93.9,66.1,-0.021,10.1,110.3,100.2,1.28,0.2399999999999984,0.4000000000000057,0.2999999999999971,1.0,0.037,-1.84,0.23999999999999844,0.4000000000000057,0.29999999999999716,1.0,0.037000000000000005,-1.8399999999999999,-2.0,-0.20000000000000284,-7.9
2007,East,1,4,Texas,4,79.0,New Mexico State,13,67.0,1.0,25,B12,25-10,19.24,119.5,100.3,67.6,-0.008,7.56,108.1,100.6,-2.0,96,WAC,25-9,7.27,108.3,101.1,69.7,0.035,-0.3,104.2,104.5,-3.75,11.97,11.200000000000005,-0.7999999999999972,-2.1000000000000085,-0.043,7.859999999999999,11.969999999999999,11.200000000000003,-0.7999999999999972,-2.1000000000000085,-0.043000000000000003,7.859999999999999,3.8999999999999915,-3.9000000000000057,1.75
2007,East,1,5,Vanderbilt,6,77.0,George Washington,11,44.0,1.0,43,SEC,22-12,16.23,115.7,99.4,66.6,0.008,9.34,109.5,100.2,-2.74,95,A10,23-9,7.28,105.0,97.7,66.9,0.089,-0.57,104.7,105.3,-5.16,8.95,10.700000000000005,1.7000000000000028,-0.3000000000000113,-0.0809999999999999,9.91,8.95,10.700000000000003,1.7000000000000028,-0.30000000000001137,-0.08099999999999999,9.91,4.799999999999997,-5.099999999999994,2.42
2007,East,1,6,Washington State,3,70.0,Oral Roberts,14,54.0,1.0,27,P10,26-8,18.87,111.7,92.8,60.0,0.004,6.79,107.6,100.9,-4.96,88,MCon,23-11,8.36,107.1,98.7,66.5,-0.007,-0.93,104.9,105.8,4.23,10.510000000000002,4.6000000000000085,-5.900000000000006,-6.5,0.011,7.72,10.510000000000002,4.6000000000000085,-5.900000000000006,-6.5,0.011,7.72,2.6999999999999886,-4.8999999999999915,-9.190000000000001
2007,East,1,7,Boston College,7,84.0,Texas Tech,10,75.0,1.0,44,ACC,21-12,16.18,117.3,101.1,64.3,0.026,10.36,110.7,100.4,-2.41,71,B12,21-13,10.98,112.2,101.3,64.9,0.056,7.79,108.3,100.5,2.29,5.199999999999999,5.099999999999994,-0.2000000000000028,-0.6000000000000085,-0.03,2.5699999999999994,5.199999999999999,5.099999999999994,-0.20000000000000284,-0.6000000000000085,-0.030000000000000002,2.5699999999999994,2.4000000000000057,-0.09999999999999432,-4.7
2007,East,1,8,Georgetown,2,80.0,Belmont,15,55.0,1.0,4,BE,30-7,28.48,122.0,93.5,59.4,0.006,10.41,109.7,99.3,-1.02,121,ASun,23-10,4.38,106.6,102.2,66.1,0.022,-6.74,100.0,106.8,2.22,24.1,15.400000000000006,-8.700000000000003,-6.699999999999996,-0.016,17.15,24.1,15.400000000000006,-8.700000000000003,-6.699999999999996,-0.016,17.15,9.700000000000003,-7.5,-3.24
2007,East,2,2,USC,5,87.0,Texas,4,68.0,1.0,39,P10,25-12,16.86,111.0,94.2,67.1,0.016,8.26,108.3,100.0,-6.62,25,B12,25-10,19.24,119.5,100.3,67.6,-0.008,7.56,108.1,100.6,-2.0,-2.379999999999999,-8.5,-6.099999999999994,-0.5,0.024,0.7000000000000002,-2.379999999999999,-8.5,-6.099999999999994,-0.5,0.024,0.7000000000000002,0.20000000000000284,-0.5999999999999943,-4.62
2007,East,2,3,Vanderbilt,6,78.0,Washington State,3,74.0,1.0,43,SEC,22-12,16.23,115.7,99.4,66.6,0.008,9.34,109.5,100.2,-2.74,27,P10,26-8,18.87,111.7,92.8,60.0,0.004,6.79,107.6,100.9,-4.96,-2.640000000000001,4.0,6.6000000000000085,6.599999999999994,0.004,2.55,-2.6400000000000006,4.0,6.6000000000000085,6.599999999999994,0.004,2.55,1.9000000000000057,-0.7000000000000028,2.2199999999999998
2007,East,2,4,Boston College,7,55.0,Georgetown,2,62.0,0.0,44,ACC,21-12,16.18,117.3,101.1,64.3,0.026,10.36,110.7,100.4,-2.41,4,BE,30-7,28.48,122.0,93.5,59.4,0.006,10.41,109.7,99.3,-1.02,-12.3,-4.700000000000003,7.599999999999994,4.899999999999999,0.0199999999999999,-0.0500000000000007,-12.3,-4.700000000000003,7.599999999999994,4.899999999999999,0.019999999999999997,-0.05000000000000071,1.0,1.1000000000000085,-1.3900000000000001
2007,East,3,2,Vanderbilt,6,65.0,Georgetown,2,66.0,0.0,43,SEC,22-12,16.23,115.7,99.4,66.6,0.008,9.34,109.5,100.2,-2.74,4,BE,30-7,28.48,122.0,93.5,59.4,0.006,10.41,109.7,99.3,-1.02,-12.25,-6.299999999999997,5.900000000000006,7.199999999999996,0.002,-1.0700000000000005,-12.25,-6.299999999999997,5.900000000000006,7.199999999999996,0.002,-1.0700000000000003,-0.20000000000000284,0.9000000000000057,-1.7200000000000002
2007,Midwest,1,2,Arizona,8,63.0,Purdue,9,72.0,0.0,24,P10,20-11,19.43,119.5,100.1,68.3,-0.009,12.2,110.4,98.2,10.23,30,B10,22-12,18.31,110.7,92.4,66.5,0.002,9.37,109.8,100.4,1.08,1.120000000000001,8.799999999999997,7.699999999999989,1.7999999999999972,-0.011,2.83,1.120000000000001,8.799999999999997,7.699999999999989,1.7999999999999972,-0.011,2.83,0.6000000000000085,-2.200000000000003,9.15
2007,Midwest,1,3,Butler,5,57.0,Old Dominion,12,46.0,1.0,15,Horz,29-7,21.45,118.0,96.5,58.1,0.016,4.77,106.6,101.8,6.61,64,CAA,24-9,12.7,108.6,95.9,65.8,0.013,0.84,105.6,104.8,0.64,8.75,9.400000000000006,0.5999999999999943,-7.699999999999996,0.003,3.93,8.75,9.400000000000006,0.5999999999999943,-7.699999999999996,0.003000000000000001,3.9299999999999997,1.0,-3.0,5.970000000000001
2007,Midwest,1,4,Maryland,4,82.0,Davidson,13,70.0,1.0,12,ACC,25-9,22.42,112.4,90.0,71.4,-0.027,8.48,108.9,100.4,-3.07,61,SC,29-5,13.32,111.8,98.5,71.9,0.067,-1.7,103.2,104.9,4.64,9.1,0.6000000000000085,-8.5,-0.5,-0.094,10.18,9.100000000000001,0.6000000000000085,-8.5,-0.5,-0.094,10.18,5.700000000000003,-4.5,-7.709999999999999
2007,Midwest,1,5,Notre Dame,6,64.0,Winthrop,11,74.0,0.0,22,BE,24-8,20.02,118.1,98.1,70.7,-0.018,4.03,105.9,101.9,-13.12,51,BSth,29-5,14.81,112.9,98.0,61.9,0.055,-2.71,103.1,105.8,15.06,5.209999999999999,5.199999999999989,0.0999999999999943,8.800000000000004,-0.073,6.74,5.209999999999999,5.199999999999989,0.09999999999999432,8.800000000000004,-0.073,6.74,2.8000000000000114,-3.8999999999999915,-28.18
2007,Midwest,1,6,Oregon,3,58.0,Miami (OH),14,56.0,1.0,18,P10,29-8,20.76,118.3,97.6,66.0,0.031,7.19,108.0,100.8,-9.09,87,MAC,18-15,8.38,105.7,97.4,58.1,-0.024,4.09,106.2,102.1,6.44,12.38,12.599999999999994,0.1999999999999886,7.899999999999999,0.055,3.1000000000000005,12.38,12.599999999999994,0.19999999999998863,7.899999999999999,0.055,3.1000000000000005,1.7999999999999972,-1.2999999999999972,-15.530000000000001
2007,Midwest,1,7,UNLV,7,67.0,Georgia Tech,10,63.0,1.0,41,MWC,30-7,16.83,112.6,95.8,65.2,0.098,5.61,109.1,103.5,2.29,23,ACC,20-12,19.61,116.9,97.3,67.2,-0.067,9.63,109.5,99.9,-3.11,-2.780000000000001,-4.300000000000011,-1.5,-2.0,0.165,-4.0200000000000005,-2.780000000000001,-4.300000000000011,-1.5,-2.0,0.165,-4.0200000000000005,-0.4000000000000057,3.5999999999999943,5.4
2007,Midwest,2,1,Florida,1,74.0,Purdue,9,67.0,1.0,2,SEC,35-5,30.81,122.8,92.0,65.8,0.028,8.73,109.1,100.3,-6.87,30,B10,22-12,18.31,110.7,92.4,66.5,0.002,9.37,109.8,100.4,1.08,12.5,12.099999999999994,-0.4000000000000057,-0.7000000000000028,0.026,-0.6399999999999988,12.5,12.099999999999994,-0.4000000000000057,-0.7000000000000028,0.026000000000000002,-0.6399999999999988,-0.7000000000000028,-0.10000000000000853,-7.95
2007,Midwest,2,2,Butler,5,62.0,Maryland,4,59.0,1.0,15,Horz,29-7,21.45,118.0,96.5,58.1,0.016,4.77,106.6,101.8,6.61,12,ACC,25-9,22.42,112.4,90.0,71.4,-0.027,8.48,108.9,100.4,-3.07,-0.9700000000000024,5.599999999999994,6.5,-13.300000000000004,0.043,-3.710000000000001,-0.9700000000000024,5.599999999999994,6.5,-13.300000000000004,0.043,-3.710000000000001,-2.3000000000000114,1.3999999999999915,9.68
2007,Midwest,2,3,Winthrop,11,61.0,Oregon,3,75.0,0.0,51,BSth,29-5,14.81,112.9,98.0,61.9,0.055,-2.71,103.1,105.8,15.06,18,P10,29-8,20.76,118.3,97.6,66.0,0.031,7.19,108.0,100.8,-9.09,-5.950000000000001,-5.399999999999992,0.4000000000000057,-4.100000000000001,0.024,-9.9,-5.950000000000001,-5.3999999999999915,0.4000000000000057,-4.100000000000001,0.024,-9.9,-4.900000000000006,5.0,24.15
2007,Midwest,2,4,UNLV,7,74.0,Wisconsin,2,68.0,1.0,41,MWC,30-7,16.83,112.6,95.8,65.2,0.098,5.61,109.1,103.5,2.29,8,B10,30-6,25.45,115.6,90.1,63.8,0.034,7.78,108.1,100.3,-1.57,-8.620000000000001,-3.0,5.700000000000003,1.4000000000000057,0.064,-2.17,-8.620000000000001,-3.0,5.700000000000003,1.4000000000000057,0.064,-2.17,1.0,3.200000000000003,3.8600000000000003
2007,Midwest,3,1,Florida,1,65.0,Butler,5,57.0,1.0,2,SEC,35-5,30.81,122.8,92.0,65.8,0.028,8.73,109.1,100.3,-6.87,15,Horz,29-7,21.45,118.0,96.5,58.1,0.016,4.77,106.6,101.8,6.61,9.36,4.799999999999997,-4.5,7.699999999999996,0.012,3.960000000000001,9.36,4.799999999999997,-4.5,7.699999999999996,0.012,3.960000000000001,2.5,-1.5,-13.48
2007,Midwest,3,2,Oregon,3,76.0,UNLV,7,72.0,1.0,18,P10,29-8,20.76,118.3,97.6,66.0,0.031,7.19,108.0,100.8,-9.09,41,MWC,30-7,16.83,112.6,95.8,65.2,0.098,5.61,109.1,103.5,2.29,3.9300000000000033,5.700000000000003,1.7999999999999972,0.7999999999999972,-0.067,1.58,3.9300000000000033,5.700000000000003,1.7999999999999972,0.7999999999999972,-0.067,1.58,-1.0999999999999943,-2.700000000000003,-11.379999999999999
2007,Midwest,4,1,Florida,1,85.0,Oregon,3,77.0,1.0,2,SEC,35-5,30.81,122.8,92.0,65.8,0.028,8.73,109.1,100.3,-6.87,18,P10,29-8,20.76,118.3,97.6,66.0,0.031,7.19,108.0,100.8,-9.09,10.049999999999995,4.5,-5.599999999999994,-0.2000000000000028,-0.0029999999999999,1.54,10.049999999999997,4.5,-5.599999999999994,-0.20000000000000284,-0.002999999999999999,1.54,1.0999999999999943,-0.5,2.2199999999999998
2007,South,1,2,BYU,8,77.0,Xavier,9,79.0,0.0,46,MWC,25-9,16.11,116.7,100.6,67.6,0.001,4.24,106.8,102.5,-0.3,32,A10,25-9,18.13,117.3,99.2,66.2,-0.047,2.83,106.5,103.6,3.4,-2.02,-0.5999999999999943,1.3999999999999917,1.3999999999999917,0.048,1.41,-2.0199999999999996,-0.5999999999999943,1.3999999999999915,1.3999999999999915,0.048,1.4100000000000001,0.29999999999999716,-1.0999999999999943,-3.6999999999999997
2007,South,1,3,Tennessee,5,121.0,Long Beach State,12,86.0,1.0,31,SEC,24-11,18.29,115.9,97.6,71.3,0.035,10.57,110.3,99.8,1.81,113,BW,24-8,5.44,112.2,106.8,71.0,0.11,-3.34,102.0,105.4,-2.96,12.849999999999998,3.700000000000003,-9.200000000000005,0.2999999999999971,-0.075,13.91,12.849999999999998,3.700000000000003,-9.200000000000003,0.29999999999999716,-0.075,13.91,8.299999999999997,-5.6000000000000085,4.77
2007,South,1,5,Louisville,6,78.0,Stanford,11,58.0,1.0,19,BE,24-10,20.35,113.5,93.1,64.2,-0.046,7.29,107.9,100.6,-3.61,66,P10,18-13,12.37,109.7,97.3,65.9,0.028,9.5,109.2,99.7,-0.33,7.980000000000002,3.799999999999997,-4.200000000000003,-1.7000000000000028,-0.074,-2.21,7.980000000000002,3.799999999999997,-4.200000000000003,-1.7000000000000028,-0.074,-2.21,-1.2999999999999972,0.8999999999999915,-3.28
2007,South,1,6,Texas A&M,3,68.0,Penn,14,52.0,1.0,7,B12,27-7,26.97,119.3,92.3,63.7,-0.047,5.38,106.7,101.4,-5.98,92,Ivy,22-9,7.69,109.8,102.1,67.9,0.047,-2.74,102.5,105.3,1.14,19.28,9.5,-9.799999999999995,-4.200000000000003,-0.094,8.120000000000001,19.279999999999998,9.5,-9.799999999999997,-4.200000000000003,-0.094,8.120000000000001,4.200000000000003,-3.8999999999999915,-7.12
2007,South,1,7,Nevada,7,77.0,Creighton,10,71.0,1.0,47,WAC,29-5,16.09,117.2,101.2,66.3,0.03,1.98,104.2,102.2,1.53,28,MVC,22-11,18.53,113.8,95.3,62.7,-0.023,8.84,108.3,99.4,4.1,-2.4400000000000013,3.4000000000000057,5.900000000000006,3.5999999999999943,0.053,-6.859999999999999,-2.4400000000000013,3.4000000000000057,5.900000000000006,3.5999999999999943,0.053,-6.859999999999999,-4.099999999999994,2.799999999999997,-2.5699999999999994
2007,South,1,8,Memphis,2,73.0,North Texas,15,58.0,1.0,9,CUSA,33-4,24.81,115.4,90.6,68.4,0.03,2.93,105.3,102.4,3.41,162,SB,23-11,-0.98,103.0,104.0,69.1,0.034,-6.4,102.2,108.6,-2.88,25.79,12.400000000000006,-13.400000000000006,-0.6999999999999886,-0.004,9.33,25.79,12.400000000000006,-13.400000000000006,-0.6999999999999886,-0.0040000000000000036,9.33,3.0999999999999943,-6.199999999999989,6.29
2007,South,2,2,Tennessee,5,77.0,Virginia,4,74.0,1.0,31,SEC,24-11,18.29,115.9,97.6,71.3,0.035,10.57,110.3,99.8,1.81,48,ACC,21-11,15.43,114.1,98.7,67.9,0.006,8.27,109.2,100.9,-4.35,2.8599999999999994,1.8000000000000114,-1.1000000000000083,3.3999999999999915,0.029,2.3000000000000007,2.8599999999999994,1.8000000000000114,-1.1000000000000085,3.3999999999999915,0.029000000000000005,2.3000000000000007,1.0999999999999943,-1.1000000000000085,6.16
2007,South,2,3,Louisville,6,69.0,Texas A&M,3,72.0,0.0,19,BE,24-10,20.35,113.5,93.1,64.2,-0.046,7.29,107.9,100.6,-3.61,7,B12,27-7,26.97,119.3,92.3,63.7,-0.047,5.38,106.7,101.4,-5.98,-6.619999999999997,-5.799999999999997,0.7999999999999972,0.5,0.001,1.91,-6.619999999999997,-5.799999999999997,0.7999999999999972,0.5,0.0010000000000000009,1.9100000000000001,1.2000000000000028,-0.8000000000000114,2.3700000000000006
2007,South,2,4,Nevada,7,62.0,Memphis,2,78.0,0.0,47,WAC,29-5,16.09,117.2,101.2,66.3,0.03,1.98,104.2,102.2,1.53,9,CUSA,33-4,24.81,115.4,90.6,68.4,0.03,2.93,105.3,102.4,3.41,-8.719999999999999,1.7999999999999972,10.600000000000009,-2.1000000000000085,0.0,-0.9500000000000002,-8.719999999999999,1.7999999999999972,10.600000000000009,-2.1000000000000085,0.0,-0.9500000000000002,-1.0999999999999943,-0.20000000000000284,-1.8800000000000001
2007,South,3,2,Texas A&M,3,64.0,Memphis,2,65.0,0.0,7,B12,27-7,26.97,119.3,92.3,63.7,-0.047,5.38,106.7,101.4,-5.98,9,CUSA,33-4,24.81,115.4,90.6,68.4,0.03,2.93,105.3,102.4,3.41,2.16,3.899999999999992,1.7000000000000028,-4.700000000000003,-0.077,2.45,2.16,3.8999999999999915,1.7000000000000028,-4.700000000000003,-0.077,2.4499999999999997,1.4000000000000057,-1.0,-9.39
2007,West,1,1,Kansas,1,107.0,Niagara,16,67.0,1.0,5,B12,33-5,27.81,115.3,87.5,68.7,0.031,6.86,108.1,101.2,-0.93,186,MAAC,23-12,-2.76,107.2,110.0,68.3,0.118,-6.17,101.3,107.5,-5.19,30.57,8.099999999999994,-22.5,0.4000000000000057,-0.087,13.03,30.57,8.099999999999994,-22.5,0.4000000000000057,-0.087,13.030000000000001,6.799999999999997,-6.299999999999997,4.260000000000001
2007,West,1,2,Kentucky,8,67.0,Villanova,9,58.0,1.0,13,SEC,22-12,21.73,117.0,95.3,65.8,-0.029,13.23,111.0,97.8,8.21,21,BE,22-11,20.11,113.4,93.3,65.8,-0.036,11.02,110.5,99.5,2.82,1.620000000000001,3.5999999999999943,2.0,0.0,0.0069999999999999,2.210000000000001,1.620000000000001,3.5999999999999943,2.0,0.0,0.006999999999999996,2.210000000000001,0.5,-1.7000000000000028,5.390000000000001
2007,West,1,3,Virginia Tech,5,54.0,Illinois,12,52.0,1.0,37,ACC,22-12,17.38,112.4,95.0,63.7,-0.004,9.85,109.9,100.1,0.79,36,B10,23-12,17.5,107.3,89.8,62.0,-0.017,8.06,108.4,100.4,-0.2,-0.120000000000001,5.1000000000000085,5.200000000000003,1.7000000000000028,0.013,1.7899999999999991,-0.120000000000001,5.1000000000000085,5.200000000000003,1.7000000000000028,0.013000000000000001,1.7899999999999991,1.5,-0.30000000000001137,0.99
2007,West,1,4,Southern Illinois,4,61.0,Holy Cross,13,51.0,1.0,16,MVC,29-7,21.03,109.8,88.8,61.0,0.017,10.19,110.2,100.0,7.3,93,Pat,25-9,7.4,103.0,95.6,62.5,0.025,-3.7,101.5,105.2,0.98,13.63,6.799999999999997,-6.799999999999997,-1.5,-0.008,13.89,13.63,6.799999999999997,-6.799999999999997,-1.5,-0.008,13.89,8.700000000000003,-5.200000000000003,6.32
2007,West,1,5,Duke,6,77.0,VCU,11,79.0,0.0,10,ACC,22-11,23.3,113.2,89.9,64.5,-0.074,11.3,110.7,99.4,3.88,52,CAA,28-7,14.55,116.6,102.0,65.5,0.002,0.2,104.2,104.0,0.25,8.75,-3.3999999999999915,-12.099999999999994,-1.0,-0.076,11.1,8.75,-3.3999999999999915,-12.099999999999994,-1.0,-0.076,11.100000000000001,6.5,-4.599999999999994,3.63
2007,West,1,7,Indiana,7,70.0,Gonzaga,10,57.0,1.0,14,B10,21-11,21.58,115.4,93.8,64.9,-0.058,9.96,108.5,98.5,1.51,49,WCC,23-11,15.31,115.3,100.0,67.1,-0.032,4.15,106.7,102.5,9.52,6.269999999999998,0.1000000000000085,-6.200000000000003,-2.1999999999999886,-0.026,5.8100000000000005,6.269999999999998,0.10000000000000853,-6.200000000000003,-2.1999999999999886,-0.026000000000000002,5.8100000000000005,1.7999999999999972,-4.0,-8.01
2007,West,2,1,Kansas,1,88.0,Kentucky,8,76.0,1.0,5,B12,33-5,27.81,115.3,87.5,68.7,0.031,6.86,108.1,101.2,-0.93,13,SEC,22-12,21.73,117.0,95.3,65.8,-0.029,13.23,111.0,97.8,8.21,6.079999999999998,-1.7000000000000028,-7.799999999999997,2.9000000000000057,0.06,-6.37,6.079999999999998,-1.7000000000000028,-7.799999999999997,2.9000000000000057,0.06,-6.37,-2.9000000000000057,3.4000000000000057,-9.14
2007,West,2,2,Virginia Tech,5,48.0,Southern Illinois,4,63.0,0.0,37,ACC,22-12,17.38,112.4,95.0,63.7,-0.004,9.85,109.9,100.1,0.79,16,MVC,29-7,21.03,109.8,88.8,61.0,0.017,10.19,110.2,100.0,7.3,-3.650000000000002,2.6000000000000085,6.200000000000003,2.700000000000003,-0.021,-0.3399999999999998,-3.650000000000002,2.6000000000000085,6.200000000000003,2.700000000000003,-0.021,-0.33999999999999986,-0.29999999999999716,0.09999999999999432,-6.51
2007,West,2,4,Indiana,7,49.0,UCLA,2,54.0,0.0,14,B10,21-11,21.58,115.4,93.8,64.9,-0.058,9.96,108.5,98.5,1.51,6,P10,30-6,27.15,115.4,88.3,63.7,0.019,11.08,111.0,99.9,5.93,-5.57,0.0,5.5,1.2000000000000028,-0.077,-1.1199999999999992,-5.57,0.0,5.5,1.2000000000000028,-0.077,-1.1199999999999992,-2.5,-1.4000000000000057,-4.42
2007,West,3,1,Kansas,1,61.0,Southern Illinois,4,58.0,1.0,5,B12,33-5,27.81,115.3,87.5,68.7,0.031,6.86,108.1,101.2,-0.93,16,MVC,29-7,21.03,109.8,88.8,61.0,0.017,10.19,110.2,100.0,7.3,6.779999999999998,5.5,-1.2999999999999972,7.700000000000003,0.0139999999999999,-3.329999999999999,6.779999999999998,5.5,-1.2999999999999972,7.700000000000003,0.013999999999999999,-3.329999999999999,-2.1000000000000085,1.2000000000000028,-8.23
2007,West,4,1,Kansas,1,55.0,UCLA,2,68.0,0.0,5,B12,33-5,27.81,115.3,87.5,68.7,0.031,6.86,108.1,101.2,-0.93,6,P10,30-6,27.15,115.4,88.3,63.7,0.019,11.08,111.0,99.9,5.93,0.6600000000000001,-0.1000000000000085,-0.7999999999999972,5.0,0.012,-4.22,0.6600000000000001,-0.10000000000000853,-0.7999999999999972,5.0,0.012,-4.22,-2.9000000000000057,1.2999999999999972,-6.859999999999999
2007,National,1,1,Florida,1,76.0,UCLA,2,66.0,1.0,2,SEC,35-5,30.81,122.8,92.0,65.8,0.028,8.73,109.1,100.3,-6.87,6,P10,30-6,27.15,115.4,88.3,63.7,0.019,11.08,111.0,99.9,5.93,3.66,7.399999999999991,3.700000000000003,2.0999999999999943,0.009,-2.35,3.66,7.3999999999999915,3.700000000000003,2.0999999999999943,0.009000000000000001,-2.3499999999999996,-1.9000000000000057,0.3999999999999915,-12.8
2008,East,1,2,Indiana,8,72.0,Arkansas,9,86.0,0.0,29,B10,25-8,18.43,114.6,96.1,66.2,0.037,6.28,106.6,100.3,-2.3,40,SEC,23-12,15.19,111.4,96.2,66.5,0.008,7.19,108.4,101.2,-0.61,3.24,3.1999999999999886,-0.1000000000000085,-0.2999999999999971,0.0289999999999999,-0.91,3.24,3.1999999999999886,-0.10000000000000853,-0.29999999999999716,0.028999999999999998,-0.9100000000000001,-1.8000000000000114,-0.9000000000000057,-1.69
2008,East,1,3,Notre Dame,5,68.0,George Mason,12,50.0,1.0,24,BE,25-8,19.07,114.6,95.6,69.5,0.042,6.88,107.5,100.6,-7.02,80,CAA,23-11,9.68,110.7,101.0,61.6,-0.01,-0.57,102.6,103.2,2.28,9.39,3.899999999999992,-5.400000000000006,7.899999999999999,0.052,7.45,9.39,3.8999999999999915,-5.400000000000006,7.899999999999999,0.052000000000000005,7.45,4.900000000000006,-2.6000000000000085,-9.299999999999999
2008,East,1,4,Washington State,4,71.0,Winthrop,13,40.0,1.0,10,P10,26-9,24.32,115.1,90.8,58.3,-0.004,8.99,109.0,100.0,-6.51,104,BSth,22-12,6.38,99.5,93.1,61.6,-0.0,-1.01,105.1,106.1,7.81,17.94,15.599999999999994,-2.299999999999997,-3.3000000000000043,-0.004,10.0,17.94,15.599999999999994,-2.299999999999997,-3.3000000000000043,-0.004,10.0,3.9000000000000057,-6.099999999999994,-14.32
2008,East,1,7,Butler,7,81.0,South Alabama,10,61.0,1.0,20,Horz,30-4,19.97,116.2,96.2,59.5,0.002,2.79,104.3,101.5,5.43,65,SB,26-7,11.8,112.6,100.8,64.8,-0.002,-2.07,103.1,105.2,0.9,8.169999999999998,3.6000000000000085,-4.599999999999994,-5.299999999999997,0.004,4.859999999999999,8.169999999999998,3.6000000000000085,-4.599999999999994,-5.299999999999997,0.004,4.859999999999999,1.2000000000000028,-3.700000000000003,4.529999999999999
2008,East,1,8,Tennessee,2,72.0,American,15,57.0,1.0,13,SEC,31-5,22.17,116.2,94.0,70.7,0.11,9.58,109.4,99.8,7.64,150,Pat,21-12,1.67,107.9,106.3,60.4,0.045,-4.23,99.9,104.1,-2.17,20.5,8.299999999999997,-12.299999999999995,10.300000000000004,0.065,13.81,20.5,8.299999999999997,-12.299999999999997,10.300000000000004,0.065,13.81,9.5,-4.299999999999997,9.809999999999999
2008,East,2,2,Notre Dame,5,41.0,Washington State,4,61.0,0.0,24,BE,25-8,19.07,114.6,95.6,69.5,0.042,6.88,107.5,100.6,-7.02,10,P10,26-9,24.32,115.1,90.8,58.3,-0.004,8.99,109.0,100.0,-6.51,-5.25,-0.5,4.799999999999997,11.200000000000005,0.046,-2.1100000000000003,-5.25,-0.5,4.799999999999997,11.200000000000003,0.046,-2.1100000000000003,-1.5,0.5999999999999943,-0.5099999999999998
